symbol,fiscalDateEnding,reportType,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
AAPL,2009-12-31,quarterly,USD,53926000000,33332000000,7609000000,24796000000,576000000,3090000000,32503000000,None,None,494000000,241000000,253000000,None,15024000000,17187000000,3690000000,1961000000,18158000000,13097000000,6511000000,None,None,None,5061000000,None,None,None,None,None,None,4139000000,35768000000,None,26695000000,8962000000,906282182
AAPL,2009-09-30,quarterly,USD,47501000000,31555000000,5263000000,23464000000,455000000,3361000000,23520000000,1780000000,None,453000000,247000000,206000000,None,10528000000,18201000000,1444000000,2011000000,15861000000,11506000000,5601000000,None,None,None,4355000000,None,None,None,None,None,None,3502000000,31640000000,None,23353000000,8210000000,899805500
AAPL,2009-06-30,quarterly,USD,48140000000,35170000000,5605000000,None,380000000,None,None,None,None,466000000,259000000,207000000,None,None,None,6151000000,2952000000,22252000000,16661000000,None,None,None,None,None,None,None,None,None,None,None,1924000000,25888000000,None,17878000000,7957000000,895735210
ABBV,2023-12-31,annual,USD,134711000000,33002000000,12814000000,12816000000,4099000000,11155000000,102488000000,4989000000,6646000000,87903000000,55610000000,32293000000,None,304000000,2000000,None,8513000000,124351000000,37841000000,3688000000,None,7191000000,0,112854000000,27000000,59245000000,7176000000,None,59245000000,None,32327000000,10360000000,6533000000,None,None,1768000000
ABBV,2022-12-31,annual,USD,138805000000,28463000000,9201000000,9229000000,3579000000,11254000000,111104000000,4935000000,6051000000,99595000000,67439000000,32156000000,None,241000000,28000000,None,5571000000,121551000000,29538000000,2934000000,None,4136000000,1000000,116887000000,17000000,63128000000,4118000000,None,63129000000,None,30655000000,17254000000,4594000000,4784000000,None,1771000000
ABBV,2021-12-31,annual,USD,146529000000,27928000000,9746000000,9830000000,3128000000,9977000000,119396000000,5110000000,5617000000,108330000000,75951000000,32379000000,None,277000000,84000000,None,4884000000,131121000000,35194000000,2882000000,None,12495000000,14000000,119343000000,25000000,75962000000,12472000000,None,75976000000,None,28701000000,15408000000,3143000000,3127000000,None,1773000000
ABBV,2020-12-31,annual,USD,150565000000,24173000000,8449000000,8479000000,3310000000,8822000000,126392000000,5248000000,5611000000,116000000000,82876000000,33124000000,None,293000000,30000000,None,4851000000,137489000000,28661000000,2276000000,None,8502000000,34000000,130734000000,21000000,84948000000,8460000000,None,84982000000,None,27607000000,13076000000,2264000000,1055000000,None,1769000000
ABBV,2019-12-31,annual,USD,89115000000,49519000000,39924000000,39924000000,1813000000,5428000000,39596000000,2962000000,5226000000,34253000000,18649000000,15604000000,None,93000000,0,None,2288000000,97287000000,15585000000,1452000000,None,3753000000,0,80572000000,None,67233000000,3753000000,None,67233000000,None,17597000000,-8172000000,24504000000,4717000000,None,1484000000
ABBV,2018-12-31,annual,USD,59352000000,16945000000,7289000000,8061000000,1605000000,5872000000,42407000000,2883000000,5513000000,36896000000,21233000000,15663000000,None,1420000000,772000000,None,1208000000,67798000000,17239000000,1546000000,None,5308000000,3699000000,49492000000,None,None,1609000000,None,3699000000,None,1307000000,-8446000000,24108000000,3368000000,None,1496000000
ABBV,2017-12-31,annual,USD,70786000000,21223000000,9303000000,9789000000,1605000000,2042000000,49563000000,2803000000,5268000000,43344000000,27559000000,15785000000,2528000000,2090000000,486000000,None,1326000000,65689000000,16641000000,1474000000,None,6415000000,400000000,46558000000,None,None,6015000000,None,400000000,None,1241000000,5097000000,11923000000,5459000000,None,1596000000
ABBV,2016-12-31,annual,USD,66099000000,16187000000,5100000000,6423000000,1444000000,-72000000,49912000000,2604000000,4922000000,44313000000,28897000000,15416000000,2050000000,1783000000,1323000000,None,1212000000,61463000000,9781000000,1407000000,None,402000000,377000000,44792000000,None,None,25000000,None,377000000,None,1160000000,4636000000,10852000000,4378000000,None,1616000000
ABBV,2015-12-31,annual,USD,53050000000,16314000000,8399000000,8407000000,1719000000,-78000000,36736000000,2565000000,4769000000,32877000000,19709000000,13168000000,None,145000000,8000000,None,1149000000,49105000000,10894000000,1597000000,None,2431000000,406000000,32935000000,None,None,2025000000,None,406000000,None,844000000,3945000000,8839000000,2248000000,None,1631000000
ABBV,2014-12-31,annual,USD,27513000000,16081000000,8348000000,8374000000,1124000000,482000000,11459000000,2485000000,4620000000,7375000000,1513000000,5862000000,None,92000000,26000000,None,1480000000,25771000000,11393000000,1401000000,None,4439000000,425000000,14405000000,None,None,4014000000,None,425000000,None,990000000,1742000000,972000000,535000000,None,1595000000
ABBV,2013-12-31,annual,USD,29198000000,17848000000,9595000000,9895000000,1150000000,3766000000,11350000000,2298000000,4611000000,8167000000,1890000000,6277000000,None,118000000,300000000,None,767000000,24706000000,6879000000,933000000,None,431000000,413000000,17827000000,None,None,18000000,None,413000000,None,1337000000,4492000000,320000000,1567000000,None,1592000000
ABBV,2012-12-31,annual,USD,27008000000,15354000000,5901000000,7976000000,1091000000,None,None,2247000000,4295000000,8453000000,2323000000,6130000000,None,119000000,2075000000,None,835000000,27358000000,6776000000,556000000,None,1042000000,1020000000,None,None,None,22000000,None,None,None,900000000,-350000000,None,None,None,None
ABBV,2024-09-30,quarterly,USD,143422000000,27785000000,7257000000,7285000000,4450000000,11472000000,115637000000,5141000000,7138000000,101941000000,66646000000,35295000000,None,267000000,28000000,None,8288000000,137390000000,43062000000,None,None,12570000000,None,94289000000,None,None,12570000000,None,None,None,33031000000,6032000000,7848000000,None,None,1769000000
ABBV,2024-06-30,quarterly,USD,141937000000,33816000000,13130000000,13157000000,4218000000,11724000000,108121000000,5023000000,6880000000,93629000000,60243000000,33386000000,None,272000000,27000000,None,9197000000,135159000000,41915000000,None,None,12586000000,None,93201000000,None,None,12586000000,None,None,None,32427000000,6778000000,7838000000,None,None,1768000000
ABBV,2024-03-31,quarterly,USD,148874000000,38871000000,18067000000,18069000000,4245000000,11949000000,110003000000,4980000000,6745000000,95651000000,62225000000,33426000000,None,305000000,2000000,None,9067000000,140867000000,41522000000,None,None,10196000000,3000000,99305000000,None,None,10193000000,None,3000000,None,32778000000,8007000000,7829000000,None,None,1769000000
ABBV,2023-12-31,quarterly,USD,134711000000,33002000000,12814000000,12816000000,4099000000,11155000000,102488000000,4989000000,6646000000,87903000000,55610000000,32293000000,None,304000000,2000000,None,8513000000,124351000000,37841000000,3688000000,None,7191000000,0,112854000000,27000000,59245000000,7176000000,None,59245000000,None,32327000000,10360000000,6533000000,None,None,1768000000
ABBV,2023-09-30,quarterly,USD,136221000000,33224000000,13287000000,13290000000,3981000000,11412000000,102997000000,4934000000,6440000000,90694000000,58603000000,32091000000,None,275000000,3000000,None,7094000000,124127000000,34773000000,None,None,5115000000,2000000,89319000000,None,None,5113000000,None,2000000,None,31644000000,12094000000,6525000000,933000000,None,1767000000
ABBV,2023-06-30,quarterly,USD,135367000000,28852000000,8759000000,8766000000,4055000000,11491000000,106515000000,4943000000,6375000000,95086000000,62862000000,32224000000,None,288000000,7000000,None,6198000000,122501000000,32239000000,None,None,5203000000,0,90230000000,None,None,5203000000,None,0,None,32294000000,12866000000,6528000000,1789000000,None,1767000000
ABBV,2023-03-31,quarterly,USD,134544000000,26488000000,6711000000,6722000000,3833000000,11473000000,108056000000,4931000000,6211000000,97068000000,64848000000,32220000000,None,257000000,11000000,None,5800000000,121270000000,27590000000,None,None,2801000000,1000000,93651000000,None,None,2800000000,None,1000000,None,32249000000,13274000000,6524000000,2393000000,None,1770000000
ABBV,2022-12-31,quarterly,USD,138805000000,28463000000,9201000000,9229000000,3579000000,11254000000,111104000000,4935000000,6051000000,99595000000,67439000000,32156000000,None,241000000,28000000,None,5571000000,121551000000,29538000000,2934000000,None,4136000000,1000000,116887000000,17000000,63128000000,4118000000,None,63129000000,None,30655000000,17254000000,4594000000,4784000000,None,1771000000
ABBV,2022-09-30,quarterly,USD,141325000000,30364000000,11832000000,11879000000,3172000000,10743000000,110961000000,4893000000,5786000000,100451000000,68725000000,31726000000,None,235000000,47000000,None,5382000000,125331000000,32712000000,None,None,9207000000,10000000,92586000000,None,None,9197000000,None,10000000,None,30215000000,15994000000,4590000000,4953000000,None,1771000000
ABBV,2022-06-30,quarterly,USD,143186000000,29100000000,8521000000,9961000000,3396000000,11237000000,114086000000,4958000000,5869000000,103851000000,71823000000,32028000000,None,244000000,1440000000,None,5033000000,128533000000,34473000000,None,None,11930000000,17000000,94025000000,None,None,11913000000,None,17000000,None,30768000000,14653000000,4591000000,3516000000,None,1770000000
ABBV,2022-03-31,quarterly,USD,143211000000,26509000000,6098000000,7572000000,3483000000,10733000000,116702000000,5075000000,5804000000,106284000000,73986000000,32298000000,None,260000000,1474000000,None,5083000000,126928000000,32521000000,None,None,9952000000,12000000,94376000000,None,None,9940000000,None,12000000,None,28023000000,16283000000,4585000000,5103000000,None,1771000000
ABBV,2021-12-31,quarterly,USD,146529000000,27928000000,9746000000,9830000000,3128000000,9977000000,119396000000,5110000000,5617000000,108330000000,75951000000,32379000000,None,277000000,84000000,None,4884000000,131121000000,35194000000,2882000000,None,12495000000,14000000,119343000000,25000000,75962000000,12472000000,None,75976000000,None,28701000000,15408000000,3143000000,3127000000,None,1773000000
ABBV,2021-09-30,quarterly,USD,148858000000,28957000000,12182000000,12249000000,3094000000,9281000000,119901000000,5130000000,5673000000,109752000000,77456000000,32296000000,None,272000000,67000000,None,4747000000,135308000000,28533000000,None,None,6672000000,16000000,106748000000,None,None,6656000000,None,16000000,None,29097000000,13550000000,3020000000,1600000000,None,1770000000
ABBV,2021-06-30,quarterly,USD,147972000000,25999000000,8546000000,8600000000,3386000000,9914000000,121973000000,5161000000,5655000000,111738000000,79340000000,32398000000,None,266000000,54000000,None,4808000000,135403000000,28684000000,None,None,7901000000,17000000,106694000000,None,None,7884000000,None,17000000,None,28796000000,12569000000,3022000000,740000000,None,1769000000
ABBV,2021-03-31,quarterly,USD,150501000000,26569000000,9755000000,9777000000,3272000000,9588000000,123932000000,5193000000,5694000000,113642000000,81293000000,32349000000,None,305000000,22000000,None,4792000000,136791000000,31951000000,None,None,11347000000,9000000,104817000000,None,None,11338000000,None,9000000,None,26866000000,13710000000,3017000000,2292000000,None,1769000000
ABBV,2020-12-31,quarterly,USD,150565000000,24173000000,8449000000,8479000000,3310000000,8822000000,126392000000,5248000000,5611000000,116000000000,82876000000,33124000000,None,293000000,30000000,None,4851000000,137489000000,28661000000,2276000000,None,8502000000,34000000,130734000000,21000000,84948000000,8460000000,None,84982000000,None,27607000000,13076000000,2264000000,1055000000,None,1769000000
ABBV,2020-09-30,quarterly,USD,149621000000,23009000000,7890000000,7950000000,3474000000,8416000000,126612000000,4986000000,5405000000,117444000000,74643000000,42801000000,None,246000000,60000000,None,3936000000,134351000000,24181000000,None,None,4777000000,54000000,110151000000,None,None,4723000000,None,54000000,None,23384000000,15270000000,1972000000,3335000000,None,1769000000
ABBV,2020-06-30,quarterly,USD,149530000000,21256000000,6017000000,6040000000,4059000000,8354000000,128274000000,4908000000,5419000000,119132000000,76463000000,42669000000,None,225000000,23000000,None,4009000000,134822000000,24646000000,None,None,5371000000,64000000,110152000000,None,None,5307000000,None,64000000,None,23306000000,14708000000,1958000000,3130000000,None,1647000000
ABBV,2020-03-31,quarterly,USD,91199000000,51758000000,41142000000,41142000000,1844000000,6362000000,39441000000,2961000000,5289000000,33764000000,18203000000,15561000000,None,78000000,None,None,2638000000,98614000000,16471000000,None,None,3762000000,6000000,82143000000,None,None,3756000000,None,6000000,None,17900000000,-7415000000,25110000000,5973000000,None,1481000000
